,url,sentence,title,body,arbitration
14,https://stackoverflow.com/questions/5082044,"is a snap, but my compiler complains that the cast is impossible.",Most efficient way to cast List<SubClass> to List<BaseClass>,"I have a List<SubClass> that I want to treat as a List<BaseClass>. It seems like it shouldn't be a problem since casting a SubClass to a BaseClass is a snap, but my compiler complains that the cast is impossible. So, what's the best way to get a reference to the same objects as a List<BaseClass>? Right now I'm just making a new list and copying the old list: -CODE- . But as I understand it that has to create an entirely new list. I'd like a reference to the original list, if possible!",no
15,https://stackoverflow.com/questions/678630,I'd like to make an http request to a remote server while properly handling cookies (eg.,How do I make an http request using cookies on Android?,"I'd like to make an http request to a remote server while properly handling cookies (eg. storing cookies sent by the server, and sending those cookies when I make subsequent requests). It'd be nice to preserve any and all cookies, but really the only one I care about is the session cookie. With java.net, it appears that the preferred way to do this is using java.net.CookieHandler (abstract base class) and java.net.CookieManager (concrete implementation). Android has java.net.CookieHandler, but it does not seem to have java.net.CookieManager. I could code it all by hand by inspecting http headers, but it seems like there must be an easier way. What is the proper way to make http requests on Android while preserving cookies?",no
16,https://stackoverflow.com/questions/678630,"It'd be nice to preserve any and all cookies, but really the only one I care about is the session cookie.",How do I make an http request using cookies on Android?,"I'd like to make an http request to a remote server while properly handling cookies (eg. storing cookies sent by the server, and sending those cookies when I make subsequent requests). It'd be nice to preserve any and all cookies, but really the only one I care about is the session cookie. With java.net, it appears that the preferred way to do this is using java.net.CookieHandler (abstract base class) and java.net.CookieManager (concrete implementation). Android has java.net.CookieHandler, but it does not seem to have java.net.CookieManager. I could code it all by hand by inspecting http headers, but it seems like there must be an easier way. What is the proper way to make http requests on Android while preserving cookies?",no
17,https://stackoverflow.com/questions/678630,"With java.net, it appears that the preferred way to do this is using java.net.CookieHandler (abstract base class) and java.net.CookieManager (concrete implementation).",How do I make an http request using cookies on Android?,"I'd like to make an http request to a remote server while properly handling cookies (eg. storing cookies sent by the server, and sending those cookies when I make subsequent requests). It'd be nice to preserve any and all cookies, but really the only one I care about is the session cookie. With java.net, it appears that the preferred way to do this is using java.net.CookieHandler (abstract base class) and java.net.CookieManager (concrete implementation). Android has java.net.CookieHandler, but it does not seem to have java.net.CookieManager. I could code it all by hand by inspecting http headers, but it seems like there must be an easier way. What is the proper way to make http requests on Android while preserving cookies?",no
18,https://stackoverflow.com/questions/678630,"Android has java.net.CookieHandler, but it does not seem to have java.net.CookieManager.",How do I make an http request using cookies on Android?,"I'd like to make an http request to a remote server while properly handling cookies (eg. storing cookies sent by the server, and sending those cookies when I make subsequent requests). It'd be nice to preserve any and all cookies, but really the only one I care about is the session cookie. With java.net, it appears that the preferred way to do this is using java.net.CookieHandler (abstract base class) and java.net.CookieManager (concrete implementation). Android has java.net.CookieHandler, but it does not seem to have java.net.CookieManager. I could code it all by hand by inspecting http headers, but it seems like there must be an easier way. What is the proper way to make http requests on Android while preserving cookies?",no
19,https://stackoverflow.com/questions/678630,"I could code it all by hand by inspecting http headers, but it seems like there must be an easier way.",How do I make an http request using cookies on Android?,"I'd like to make an http request to a remote server while properly handling cookies (eg. storing cookies sent by the server, and sending those cookies when I make subsequent requests). It'd be nice to preserve any and all cookies, but really the only one I care about is the session cookie. With java.net, it appears that the preferred way to do this is using java.net.CookieHandler (abstract base class) and java.net.CookieManager (concrete implementation). Android has java.net.CookieHandler, but it does not seem to have java.net.CookieManager. I could code it all by hand by inspecting http headers, but it seems like there must be an easier way. What is the proper way to make http requests on Android while preserving cookies?",yes
20,https://stackoverflow.com/questions/678630,What is the proper way to make http requests on Android while preserving cookies?,How do I make an http request using cookies on Android?,"I'd like to make an http request to a remote server while properly handling cookies (eg. storing cookies sent by the server, and sending those cookies when I make subsequent requests). It'd be nice to preserve any and all cookies, but really the only one I care about is the session cookie. With java.net, it appears that the preferred way to do this is using java.net.CookieHandler (abstract base class) and java.net.CookieManager (concrete implementation). Android has java.net.CookieHandler, but it does not seem to have java.net.CookieManager. I could code it all by hand by inspecting http headers, but it seems like there must be an easier way. What is the proper way to make http requests on Android while preserving cookies?",no
21,https://stackoverflow.com/questions/13012584,JPA : How to convert a native query result set to POJO class collection,JPA : How to convert a native query result set to POJO class collection,"I am using JPA in my project. I came to a query in which I need to make join operation on five tables. So I created a native query which returns five fields. Now I want to convert the result object to java POJO class which contains the same five Strings. Is there any way in JPA to directly cast that result to POJO object list ?? I came to the following solution .. -CODE- . Now here in resultClass, do we need to provide a class which is actual JPA entity ? OR We can convert it to any JAVA POJO class which contains the same column names ?",no
22,https://stackoverflow.com/questions/4323599,"Is there a better way to parse ""1,234"" to get 1.234 than: p = p.replaceAll("","",""."");?",Best way to parseDouble with comma as decimal separator?,"Following is resulting in an Exception: -CODE- . Is there a better way to parse ""1,234"" to get 1.234 than: p = p.replaceAll("","",""."");?",yes
23,https://stackoverflow.com/questions/13012584,I came to a query in which I need to make join operation on five tables.,JPA : How to convert a native query result set to POJO class collection,"I am using JPA in my project. I came to a query in which I need to make join operation on five tables. So I created a native query which returns five fields. Now I want to convert the result object to java POJO class which contains the same five Strings. Is there any way in JPA to directly cast that result to POJO object list ?? I came to the following solution .. -CODE- . Now here in resultClass, do we need to provide a class which is actual JPA entity ? OR We can convert it to any JAVA POJO class which contains the same column names ?",no
24,https://stackoverflow.com/questions/13012584,So I created a native query which returns five fields.,JPA : How to convert a native query result set to POJO class collection,"I am using JPA in my project. I came to a query in which I need to make join operation on five tables. So I created a native query which returns five fields. Now I want to convert the result object to java POJO class which contains the same five Strings. Is there any way in JPA to directly cast that result to POJO object list ?? I came to the following solution .. -CODE- . Now here in resultClass, do we need to provide a class which is actual JPA entity ? OR We can convert it to any JAVA POJO class which contains the same column names ?",no
25,https://stackoverflow.com/questions/13012584,Now I want to convert the result object to java POJO class which contains the same five Strings.,JPA : How to convert a native query result set to POJO class collection,"I am using JPA in my project. I came to a query in which I need to make join operation on five tables. So I created a native query which returns five fields. Now I want to convert the result object to java POJO class which contains the same five Strings. Is there any way in JPA to directly cast that result to POJO object list ?? I came to the following solution .. -CODE- . Now here in resultClass, do we need to provide a class which is actual JPA entity ? OR We can convert it to any JAVA POJO class which contains the same column names ?",no
26,https://stackoverflow.com/questions/13012584,Is there any way in JPA to directly cast that result to POJO object list ??,JPA : How to convert a native query result set to POJO class collection,"I am using JPA in my project. I came to a query in which I need to make join operation on five tables. So I created a native query which returns five fields. Now I want to convert the result object to java POJO class which contains the same five Strings. Is there any way in JPA to directly cast that result to POJO object list ?? I came to the following solution .. -CODE- . Now here in resultClass, do we need to provide a class which is actual JPA entity ? OR We can convert it to any JAVA POJO class which contains the same column names ?",no
27,https://stackoverflow.com/questions/13012584,I came to the following solution ..,JPA : How to convert a native query result set to POJO class collection,"I am using JPA in my project. I came to a query in which I need to make join operation on five tables. So I created a native query which returns five fields. Now I want to convert the result object to java POJO class which contains the same five Strings. Is there any way in JPA to directly cast that result to POJO object list ?? I came to the following solution .. -CODE- . Now here in resultClass, do we need to provide a class which is actual JPA entity ? OR We can convert it to any JAVA POJO class which contains the same column names ?",no
28,https://stackoverflow.com/questions/13012584,-CODE- .,JPA : How to convert a native query result set to POJO class collection,"I am using JPA in my project. I came to a query in which I need to make join operation on five tables. So I created a native query which returns five fields. Now I want to convert the result object to java POJO class which contains the same five Strings. Is there any way in JPA to directly cast that result to POJO object list ?? I came to the following solution .. -CODE- . Now here in resultClass, do we need to provide a class which is actual JPA entity ? OR We can convert it to any JAVA POJO class which contains the same column names ?",yes
29,https://stackoverflow.com/questions/13012584,"Now here in resultClass, do we need to provide a class which is actual JPA entity ?",JPA : How to convert a native query result set to POJO class collection,"I am using JPA in my project. I came to a query in which I need to make join operation on five tables. So I created a native query which returns five fields. Now I want to convert the result object to java POJO class which contains the same five Strings. Is there any way in JPA to directly cast that result to POJO object list ?? I came to the following solution .. -CODE- . Now here in resultClass, do we need to provide a class which is actual JPA entity ? OR We can convert it to any JAVA POJO class which contains the same column names ?",no
30,https://stackoverflow.com/questions/13012584,OR We can convert it to any JAVA POJO class which contains the same column names ?,JPA : How to convert a native query result set to POJO class collection,"I am using JPA in my project. I came to a query in which I need to make join operation on five tables. So I created a native query which returns five fields. Now I want to convert the result object to java POJO class which contains the same five Strings. Is there any way in JPA to directly cast that result to POJO object list ?? I came to the following solution .. -CODE- . Now here in resultClass, do we need to provide a class which is actual JPA entity ? OR We can convert it to any JAVA POJO class which contains the same column names ?",no
31,https://stackoverflow.com/questions/739689,How to convert a Java object (bean) to key-value pairs (and vice versa)?,How to convert a Java object (bean) to key-value pairs (and vice versa)?,"Say I have a very simple java object that only has some getXXX and setXXX properties. This object is used only to handle values, basically a record or a type-safe (and performant) map. I often need to covert this object to key value pairs (either strings or type safe) or convert from key value pairs to this object. Other than reflection or manually writing code to do this conversion, what is the best way to achieve this? An example might be sending this object over jms, without using the ObjectMessage type (or converting an incoming message to the right kind of object).",no
32,https://stackoverflow.com/questions/739689,"This object is used only to handle values, basically a record or a type-safe (and performant) map.",How to convert a Java object (bean) to key-value pairs (and vice versa)?,"Say I have a very simple java object that only has some getXXX and setXXX properties. This object is used only to handle values, basically a record or a type-safe (and performant) map. I often need to covert this object to key value pairs (either strings or type safe) or convert from key value pairs to this object. Other than reflection or manually writing code to do this conversion, what is the best way to achieve this? An example might be sending this object over jms, without using the ObjectMessage type (or converting an incoming message to the right kind of object).",no
33,https://stackoverflow.com/questions/739689,I often need to covert this object to key value pairs (either strings or type safe) or convert from key value pairs to this object.,How to convert a Java object (bean) to key-value pairs (and vice versa)?,"Say I have a very simple java object that only has some getXXX and setXXX properties. This object is used only to handle values, basically a record or a type-safe (and performant) map. I often need to covert this object to key value pairs (either strings or type safe) or convert from key value pairs to this object. Other than reflection or manually writing code to do this conversion, what is the best way to achieve this? An example might be sending this object over jms, without using the ObjectMessage type (or converting an incoming message to the right kind of object).",no
34,https://stackoverflow.com/questions/739689,Other than reflection or manually writing code to do this conversion,How to convert a Java object (bean) to key-value pairs (and vice versa)?,"Say I have a very simple java object that only has some getXXX and setXXX properties. This object is used only to handle values, basically a record or a type-safe (and performant) map. I often need to covert this object to key value pairs (either strings or type safe) or convert from key value pairs to this object. Other than reflection or manually writing code to do this conversion, what is the best way to achieve this? An example might be sending this object over jms, without using the ObjectMessage type (or converting an incoming message to the right kind of object).",yes
35,https://stackoverflow.com/questions/739689,", what is the best way to achieve this?",How to convert a Java object (bean) to key-value pairs (and vice versa)?,"Say I have a very simple java object that only has some getXXX and setXXX properties. This object is used only to handle values, basically a record or a type-safe (and performant) map. I often need to covert this object to key value pairs (either strings or type safe) or convert from key value pairs to this object. Other than reflection or manually writing code to do this conversion, what is the best way to achieve this? An example might be sending this object over jms, without using the ObjectMessage type (or converting an incoming message to the right kind of object).",no
36,https://stackoverflow.com/questions/739689,"An example might be sending this object over jms, without using the ObjectMessage type (or converting an incoming message to the right kind of object).",How to convert a Java object (bean) to key-value pairs (and vice versa)?,"Say I have a very simple java object that only has some getXXX and setXXX properties. This object is used only to handle values, basically a record or a type-safe (and performant) map. I often need to covert this object to key value pairs (either strings or type safe) or convert from key value pairs to this object. Other than reflection or manually writing code to do this conversion, what is the best way to achieve this? An example might be sending this object over jms, without using the ObjectMessage type (or converting an incoming message to the right kind of object).",no
37,https://stackoverflow.com/questions/5082044,Most efficient way to cast List<SubClass> to List<BaseClass>,Most efficient way to cast List<SubClass> to List<BaseClass>,"I have a List<SubClass> that I want to treat as a List<BaseClass>. It seems like it shouldn't be a problem since casting a SubClass to a BaseClass is a snap, but my compiler complains that the cast is impossible. So, what's the best way to get a reference to the same objects as a List<BaseClass>? Right now I'm just making a new list and copying the old list: -CODE- . But as I understand it that has to create an entirely new list. I'd like a reference to the original list, if possible!",no
38,https://stackoverflow.com/questions/5082044,I have a List<SubClass> that I want to treat as a List<BaseClass>.,Most efficient way to cast List<SubClass> to List<BaseClass>,"I have a List<SubClass> that I want to treat as a List<BaseClass>. It seems like it shouldn't be a problem since casting a SubClass to a BaseClass is a snap, but my compiler complains that the cast is impossible. So, what's the best way to get a reference to the same objects as a List<BaseClass>? Right now I'm just making a new list and copying the old list: -CODE- . But as I understand it that has to create an entirely new list. I'd like a reference to the original list, if possible!",no
39,https://stackoverflow.com/questions/5082044,It seems like it shouldn't be a problem since casting a SubClass to a BaseClass,Most efficient way to cast List<SubClass> to List<BaseClass>,"I have a List<SubClass> that I want to treat as a List<BaseClass>. It seems like it shouldn't be a problem since casting a SubClass to a BaseClass is a snap, but my compiler complains that the cast is impossible. So, what's the best way to get a reference to the same objects as a List<BaseClass>? Right now I'm just making a new list and copying the old list: -CODE- . But as I understand it that has to create an entirely new list. I'd like a reference to the original list, if possible!",no
40,https://stackoverflow.com/questions/11828368,Convert Java Object to JsonNode in Jackson,Convert Java Object to JsonNode in Jackson,Is it possible to directly convert a Java Object to an JsonNode-Object? The only way I found to solve this is to convert the Java Object to String and then to JsonNode: -CODE- .,no
41,https://stackoverflow.com/questions/5082044,"So, what's the best way to get a reference to the same objects as a List<BaseClass>?",Most efficient way to cast List<SubClass> to List<BaseClass>,"I have a List<SubClass> that I want to treat as a List<BaseClass>. It seems like it shouldn't be a problem since casting a SubClass to a BaseClass is a snap, but my compiler complains that the cast is impossible. So, what's the best way to get a reference to the same objects as a List<BaseClass>? Right now I'm just making a new list and copying the old list: -CODE- . But as I understand it that has to create an entirely new list. I'd like a reference to the original list, if possible!",no
42,https://stackoverflow.com/questions/5082044,Right now I'm just making a new list and copying the old list: -CODE- .,Most efficient way to cast List<SubClass> to List<BaseClass>,"I have a List<SubClass> that I want to treat as a List<BaseClass>. It seems like it shouldn't be a problem since casting a SubClass to a BaseClass is a snap, but my compiler complains that the cast is impossible. So, what's the best way to get a reference to the same objects as a List<BaseClass>? Right now I'm just making a new list and copying the old list: -CODE- . But as I understand it that has to create an entirely new list. I'd like a reference to the original list, if possible!",yes
43,https://stackoverflow.com/questions/5082044,But as I understand it that has to create an entirely new list.,Most efficient way to cast List<SubClass> to List<BaseClass>,"I have a List<SubClass> that I want to treat as a List<BaseClass>. It seems like it shouldn't be a problem since casting a SubClass to a BaseClass is a snap, but my compiler complains that the cast is impossible. So, what's the best way to get a reference to the same objects as a List<BaseClass>? Right now I'm just making a new list and copying the old list: -CODE- . But as I understand it that has to create an entirely new list. I'd like a reference to the original list, if possible!",no
44,https://stackoverflow.com/questions/5082044,"I'd like a reference to the original list, if possible!",Most efficient way to cast List<SubClass> to List<BaseClass>,"I have a List<SubClass> that I want to treat as a List<BaseClass>. It seems like it shouldn't be a problem since casting a SubClass to a BaseClass is a snap, but my compiler complains that the cast is impossible. So, what's the best way to get a reference to the same objects as a List<BaseClass>? Right now I'm just making a new list and copying the old list: -CODE- . But as I understand it that has to create an entirely new list. I'd like a reference to the original list, if possible!",no
45,https://stackoverflow.com/questions/4378824,Adding IN clause List to a JPA Query,Adding IN clause List to a JPA Query,"I have built a NamedQuery that looks like this: -CODE- . What I want to do is fill in the parameter :inclList with a list of items instead of one item. For example if I have a new List<String>() { ""a"", ""b"", ""c"" } how do I get that in the :inclList parameter? It only lets me codify one string. For example: -CODE- . I know I could just build a string and build the whole Query from that, but I wanted to avoid the overhead. Is there a better way of doing this? Related question: if the List is very large, is there any good way of building query like that?",no
46,https://stackoverflow.com/questions/4378824,I have built a NamedQuery that looks like this: -CODE- .,Adding IN clause List to a JPA Query,"I have built a NamedQuery that looks like this: -CODE- . What I want to do is fill in the parameter :inclList with a list of items instead of one item. For example if I have a new List<String>() { ""a"", ""b"", ""c"" } how do I get that in the :inclList parameter? It only lets me codify one string. For example: -CODE- . I know I could just build a string and build the whole Query from that, but I wanted to avoid the overhead. Is there a better way of doing this? Related question: if the List is very large, is there any good way of building query like that?",no
47,https://stackoverflow.com/questions/4378824,What I want to do is fill in the parameter :inclList with a list of items instead of one item.,Adding IN clause List to a JPA Query,"I have built a NamedQuery that looks like this: -CODE- . What I want to do is fill in the parameter :inclList with a list of items instead of one item. For example if I have a new List<String>() { ""a"", ""b"", ""c"" } how do I get that in the :inclList parameter? It only lets me codify one string. For example: -CODE- . I know I could just build a string and build the whole Query from that, but I wanted to avoid the overhead. Is there a better way of doing this? Related question: if the List is very large, is there any good way of building query like that?",no
48,https://stackoverflow.com/questions/4378824,For example: -CODE- .,Adding IN clause List to a JPA Query,"I have built a NamedQuery that looks like this: -CODE- . What I want to do is fill in the parameter :inclList with a list of items instead of one item. For example if I have a new List<String>() { ""a"", ""b"", ""c"" } how do I get that in the :inclList parameter? It only lets me codify one string. For example: -CODE- . I know I could just build a string and build the whole Query from that, but I wanted to avoid the overhead. Is there a better way of doing this? Related question: if the List is very large, is there any good way of building query like that?",yes
49,https://stackoverflow.com/questions/4378824,"I know I could just build a string and build the whole Query from that, but I wanted to avoid the overhead.",Adding IN clause List to a JPA Query,"I have built a NamedQuery that looks like this: -CODE- . What I want to do is fill in the parameter :inclList with a list of items instead of one item. For example if I have a new List<String>() { ""a"", ""b"", ""c"" } how do I get that in the :inclList parameter? It only lets me codify one string. For example: -CODE- . I know I could just build a string and build the whole Query from that, but I wanted to avoid the overhead. Is there a better way of doing this? Related question: if the List is very large, is there any good way of building query like that?",no
50,https://stackoverflow.com/questions/4378824,Is there a better way of doing this?,Adding IN clause List to a JPA Query,"I have built a NamedQuery that looks like this: -CODE- . What I want to do is fill in the parameter :inclList with a list of items instead of one item. For example if I have a new List<String>() { ""a"", ""b"", ""c"" } how do I get that in the :inclList parameter? It only lets me codify one string. For example: -CODE- . I know I could just build a string and build the whole Query from that, but I wanted to avoid the overhead. Is there a better way of doing this? Related question: if the List is very large, is there any good way of building query like that?",no
51,https://stackoverflow.com/questions/4378824,"Related question: if the List is very large, is there any good way of building query like that?",Adding IN clause List to a JPA Query,"I have built a NamedQuery that looks like this: -CODE- . What I want to do is fill in the parameter :inclList with a list of items instead of one item. For example if I have a new List<String>() { ""a"", ""b"", ""c"" } how do I get that in the :inclList parameter? It only lets me codify one string. For example: -CODE- . I know I could just build a string and build the whole Query from that, but I wanted to avoid the overhead. Is there a better way of doing this? Related question: if the List is very large, is there any good way of building query like that?",no
52,https://stackoverflow.com/questions/3322152,Is there a way to get rid of accents and convert a whole string to regular letters?,Is there a way to get rid of accents and convert a whole string to regular letters?,Is there a better way for getting rid of accents and making those letters regular apart from using String.replaceAll() method and replacing letters one by one? Example: Input: or膷p啪s铆谩媒d. Output: orcpzsiayd. It doesn't need to include all letters with accents like the Russian alphabet or the Chinese one.,no
53,https://stackoverflow.com/questions/3322152,Is there a better way for getting rid of accents and making those letters regular apart from using String.replaceAll() method and replacing letters one by one?,Is there a way to get rid of accents and convert a whole string to regular letters?,Is there a better way for getting rid of accents and making those letters regular apart from using String.replaceAll() method and replacing letters one by one? Example: Input: or膷p啪s铆谩媒d. Output: orcpzsiayd. It doesn't need to include all letters with accents like the Russian alphabet or the Chinese one.,yes
54,https://stackoverflow.com/questions/3322152,It doesn't need to include all letters with accents like the Russian alphabet or the Chinese one.,Is there a way to get rid of accents and convert a whole string to regular letters?,Is there a better way for getting rid of accents and making those letters regular apart from using String.replaceAll() method and replacing letters one by one? Example: Input: or膷p啪s铆谩媒d. Output: orcpzsiayd. It doesn't need to include all letters with accents like the Russian alphabet or the Chinese one.,no
55,https://stackoverflow.com/questions/23057549,Lambda expression to convert array/List of String to array/List of Integers,Lambda expression to convert array/List of String to array/List of Integers,"Since Java 8 comes with powerful lambda expressions, I would like to write a function to convert a List/array of Strings to array/List of Integers, Floats, Doubles etc.. In normal Java, it would be as simple as : -CODE- . But how do I achieve the same with a lambda, given an array of Strings to be converted to an array of Integers.",no
56,https://stackoverflow.com/questions/23057549,"Since Java 8 comes with powerful lambda expressions, I would like to write a function to convert a List/array of Strings to array/List of Integers, Floats,",Lambda expression to convert array/List of String to array/List of Integers,"Since Java 8 comes with powerful lambda expressions, I would like to write a function to convert a List/array of Strings to array/List of Integers, Floats, Doubles etc.. In normal Java, it would be as simple as : -CODE- . But how do I achieve the same with a lambda, given an array of Strings to be converted to an array of Integers.",no
57,https://stackoverflow.com/questions/23057549,"In normal Java, it would be as simple as : -CODE- .",Lambda expression to convert array/List of String to array/List of Integers,"Since Java 8 comes with powerful lambda expressions, I would like to write a function to convert a List/array of Strings to array/List of Integers, Floats, Doubles etc.. In normal Java, it would be as simple as : -CODE- . But how do I achieve the same with a lambda, given an array of Strings to be converted to an array of Integers.",yes
58,https://stackoverflow.com/questions/23057549,"But how do I achieve the same with a lambda, given an array of Strings to be converted to an array of Integers.",Lambda expression to convert array/List of String to array/List of Integers,"Since Java 8 comes with powerful lambda expressions, I would like to write a function to convert a List/array of Strings to array/List of Integers, Floats, Doubles etc.. In normal Java, it would be as simple as : -CODE- . But how do I achieve the same with a lambda, given an array of Strings to be converted to an array of Integers.",no
59,https://stackoverflow.com/questions/4323599,Best way to parseDouble with comma as decimal separator?,Best way to parseDouble with comma as decimal separator?,"Following is resulting in an Exception: -CODE- . Is there a better way to parse ""1,234"" to get 1.234 than: p = p.replaceAll("","",""."");?",no
60,https://stackoverflow.com/questions/4323599,Following is resulting in an Exception: -CODE- .,Best way to parseDouble with comma as decimal separator?,"Following is resulting in an Exception: -CODE- . Is there a better way to parse ""1,234"" to get 1.234 than: p = p.replaceAll("","",""."");?",no
61,https://stackoverflow.com/questions/11828368,Is it possible to directly convert a Java Object to an JsonNode-Object?,Convert Java Object to JsonNode in Jackson,Is it possible to directly convert a Java Object to an JsonNode-Object? The only way I found to solve this is to convert the Java Object to String and then to JsonNode: -CODE- .,no
62,https://stackoverflow.com/questions/11828368,The only way I found to solve this is to convert the Java Object to String and then to JsonNode: -CODE- .,Convert Java Object to JsonNode in Jackson,Is it possible to directly convert a Java Object to an JsonNode-Object? The only way I found to solve this is to convert the Java Object to String and then to JsonNode: -CODE- .,yes
63,https://stackoverflow.com/questions/2319538,Most concise way to convert a Set<String> to a List<String>,Most concise way to convert a Set<String> to a List<String>,I am currently doing this: -CODE- . Can you beat this ?,no
64,https://stackoverflow.com/questions/2319538,I am currently doing this: -CODE- .,Most concise way to convert a Set<String> to a List<String>,I am currently doing this: -CODE- . Can you beat this ?,yes
65,https://stackoverflow.com/questions/33066904,LocalDate to java.util.Date and vice versa simplest conversion?,LocalDate to java.util.Date and vice versa simplest conversion?,"Is there a simple way to convert a LocalDate (introduced with Java 8) to java.util.Date object? By 'simple', I mean simpler than this: -CODE- . which seems a bit awkward to me. Since we are interested only in the date portion and there is no timezone information in neither of the objects, why introduce time zones explicitly? The midnight time and the system default timezone should be taken implicitly for the conversion.",no
66,https://stackoverflow.com/questions/33066904,Is there a simple way to convert a LocalDate (introduced with Java 8) to java.util.Date object?,LocalDate to java.util.Date and vice versa simplest conversion?,"Is there a simple way to convert a LocalDate (introduced with Java 8) to java.util.Date object? By 'simple', I mean simpler than this: -CODE- . which seems a bit awkward to me. Since we are interested only in the date portion and there is no timezone information in neither of the objects, why introduce time zones explicitly? The midnight time and the system default timezone should be taken implicitly for the conversion.",no
67,https://stackoverflow.com/questions/33066904,"By 'simple', I mean simpler than this: -CODE- .",LocalDate to java.util.Date and vice versa simplest conversion?,"Is there a simple way to convert a LocalDate (introduced with Java 8) to java.util.Date object? By 'simple', I mean simpler than this: -CODE- . which seems a bit awkward to me. Since we are interested only in the date portion and there is no timezone information in neither of the objects, why introduce time zones explicitly? The midnight time and the system default timezone should be taken implicitly for the conversion.",yes
68,https://stackoverflow.com/questions/33066904,which seems a bit awkward to me.,LocalDate to java.util.Date and vice versa simplest conversion?,"Is there a simple way to convert a LocalDate (introduced with Java 8) to java.util.Date object? By 'simple', I mean simpler than this: -CODE- . which seems a bit awkward to me. Since we are interested only in the date portion and there is no timezone information in neither of the objects, why introduce time zones explicitly? The midnight time and the system default timezone should be taken implicitly for the conversion.",no
