,url,sentence,title,body,arbitration
10,https://stackoverflow.com/questions/27416834,but I don't have 10 rep yet),App crashing when trying to use RecyclerView on android 5.0,"I'm trying to mess with the new RecyclerView and whenever I try to run it, my app immediately crashes. It gives me NullPointerException for trying to access methods from android.support.v7.widget.RecyclerView. I've looked at other posts and saw that most people didn't have compile 'com.android.support:recyclerview-v7:+' but I tried that and it hasn't helped at all. Not really sure what to do at this point, any help would be appreciated. Here the error log: (I would post a picture but I don't have 10 rep yet) -CODE- .",no
11,https://stackoverflow.com/questions/27416834,-CODE- .,App crashing when trying to use RecyclerView on android 5.0,"I'm trying to mess with the new RecyclerView and whenever I try to run it, my app immediately crashes. It gives me NullPointerException for trying to access methods from android.support.v7.widget.RecyclerView. I've looked at other posts and saw that most people didn't have compile 'com.android.support:recyclerview-v7:+' but I tried that and it hasn't helped at all. Not really sure what to do at this point, any help would be appreciated. Here the error log: (I would post a picture but I don't have 10 rep yet) -CODE- .",no
12,https://stackoverflow.com/questions/25013638,Android Studio Google JAR file causing GC overhead limit exceeded error,Android Studio Google JAR file causing GC overhead limit exceeded error,"I am using Android Studio on OS X. I am getting this error message: -CODE- . -CODE- . I am using this library: http://grepcode.com/snapshot/repository.grepcode.com/java/ext/com.google.android/android/4.3_r2.1/ I pulled the JAR file and added it to my project - the project I am trying to build is: https://github.com/domi007/silentSMS/ I understand it is because my xms and xmx values are too low. I increased them in: /Applications/Android Studio.app/bin/idea.vmoptions so that it now says: -CODE- . However, I still get the error. What could this be caused by? Apart from the silentSMS app being an Eclipse project and me porting the code over to Android Studio I haven't changed anything. In terms of Android Studio spotting errors - it doesn't, and everything else looks fine.",no
13,https://stackoverflow.com/questions/25013638,I am using Android Studio on OS X.,Android Studio Google JAR file causing GC overhead limit exceeded error,"I am using Android Studio on OS X. I am getting this error message: -CODE- . -CODE- . I am using this library: http://grepcode.com/snapshot/repository.grepcode.com/java/ext/com.google.android/android/4.3_r2.1/ I pulled the JAR file and added it to my project - the project I am trying to build is: https://github.com/domi007/silentSMS/ I understand it is because my xms and xmx values are too low. I increased them in: /Applications/Android Studio.app/bin/idea.vmoptions so that it now says: -CODE- . However, I still get the error. What could this be caused by? Apart from the silentSMS app being an Eclipse project and me porting the code over to Android Studio I haven't changed anything. In terms of Android Studio spotting errors - it doesn't, and everything else looks fine.",no
14,https://stackoverflow.com/questions/25013638,I am getting this error message: -CODE- .,Android Studio Google JAR file causing GC overhead limit exceeded error,"I am using Android Studio on OS X. I am getting this error message: -CODE- . -CODE- . I am using this library: http://grepcode.com/snapshot/repository.grepcode.com/java/ext/com.google.android/android/4.3_r2.1/ I pulled the JAR file and added it to my project - the project I am trying to build is: https://github.com/domi007/silentSMS/ I understand it is because my xms and xmx values are too low. I increased them in: /Applications/Android Studio.app/bin/idea.vmoptions so that it now says: -CODE- . However, I still get the error. What could this be caused by? Apart from the silentSMS app being an Eclipse project and me porting the code over to Android Studio I haven't changed anything. In terms of Android Studio spotting errors - it doesn't, and everything else looks fine.",no
15,https://stackoverflow.com/questions/25013638,-CODE- .,Android Studio Google JAR file causing GC overhead limit exceeded error,"I am using Android Studio on OS X. I am getting this error message: -CODE- . -CODE- . I am using this library: http://grepcode.com/snapshot/repository.grepcode.com/java/ext/com.google.android/android/4.3_r2.1/ I pulled the JAR file and added it to my project - the project I am trying to build is: https://github.com/domi007/silentSMS/ I understand it is because my xms and xmx values are too low. I increased them in: /Applications/Android Studio.app/bin/idea.vmoptions so that it now says: -CODE- . However, I still get the error. What could this be caused by? Apart from the silentSMS app being an Eclipse project and me porting the code over to Android Studio I haven't changed anything. In terms of Android Studio spotting errors - it doesn't, and everything else looks fine.",no
16,https://stackoverflow.com/questions/25013638,I am using this library: http://grepcode.com/snapshot/repository.grepcode.com/java/ext/com.google.android/android/4.3_r2.1/ I pulled the JAR file and added it to my project -,Android Studio Google JAR file causing GC overhead limit exceeded error,"I am using Android Studio on OS X. I am getting this error message: -CODE- . -CODE- . I am using this library: http://grepcode.com/snapshot/repository.grepcode.com/java/ext/com.google.android/android/4.3_r2.1/ I pulled the JAR file and added it to my project - the project I am trying to build is: https://github.com/domi007/silentSMS/ I understand it is because my xms and xmx values are too low. I increased them in: /Applications/Android Studio.app/bin/idea.vmoptions so that it now says: -CODE- . However, I still get the error. What could this be caused by? Apart from the silentSMS app being an Eclipse project and me porting the code over to Android Studio I haven't changed anything. In terms of Android Studio spotting errors - it doesn't, and everything else looks fine.",no
17,https://stackoverflow.com/questions/25013638,the project I am trying to build is: https://github.com/domi007/silentSMS/,Android Studio Google JAR file causing GC overhead limit exceeded error,"I am using Android Studio on OS X. I am getting this error message: -CODE- . -CODE- . I am using this library: http://grepcode.com/snapshot/repository.grepcode.com/java/ext/com.google.android/android/4.3_r2.1/ I pulled the JAR file and added it to my project - the project I am trying to build is: https://github.com/domi007/silentSMS/ I understand it is because my xms and xmx values are too low. I increased them in: /Applications/Android Studio.app/bin/idea.vmoptions so that it now says: -CODE- . However, I still get the error. What could this be caused by? Apart from the silentSMS app being an Eclipse project and me porting the code over to Android Studio I haven't changed anything. In terms of Android Studio spotting errors - it doesn't, and everything else looks fine.",no
18,https://stackoverflow.com/questions/25013638,I understand it is because my xms and xmx values are too low.,Android Studio Google JAR file causing GC overhead limit exceeded error,"I am using Android Studio on OS X. I am getting this error message: -CODE- . -CODE- . I am using this library: http://grepcode.com/snapshot/repository.grepcode.com/java/ext/com.google.android/android/4.3_r2.1/ I pulled the JAR file and added it to my project - the project I am trying to build is: https://github.com/domi007/silentSMS/ I understand it is because my xms and xmx values are too low. I increased them in: /Applications/Android Studio.app/bin/idea.vmoptions so that it now says: -CODE- . However, I still get the error. What could this be caused by? Apart from the silentSMS app being an Eclipse project and me porting the code over to Android Studio I haven't changed anything. In terms of Android Studio spotting errors - it doesn't, and everything else looks fine.",no
19,https://stackoverflow.com/questions/25013638,I increased them in: /Applications,Android Studio Google JAR file causing GC overhead limit exceeded error,"I am using Android Studio on OS X. I am getting this error message: -CODE- . -CODE- . I am using this library: http://grepcode.com/snapshot/repository.grepcode.com/java/ext/com.google.android/android/4.3_r2.1/ I pulled the JAR file and added it to my project - the project I am trying to build is: https://github.com/domi007/silentSMS/ I understand it is because my xms and xmx values are too low. I increased them in: /Applications/Android Studio.app/bin/idea.vmoptions so that it now says: -CODE- . However, I still get the error. What could this be caused by? Apart from the silentSMS app being an Eclipse project and me porting the code over to Android Studio I haven't changed anything. In terms of Android Studio spotting errors - it doesn't, and everything else looks fine.",no
20,https://stackoverflow.com/questions/25013638,Android Studio.app/bin/idea.vmoptions so that it now says: -CODE- .,Android Studio Google JAR file causing GC overhead limit exceeded error,"I am using Android Studio on OS X. I am getting this error message: -CODE- . -CODE- . I am using this library: http://grepcode.com/snapshot/repository.grepcode.com/java/ext/com.google.android/android/4.3_r2.1/ I pulled the JAR file and added it to my project - the project I am trying to build is: https://github.com/domi007/silentSMS/ I understand it is because my xms and xmx values are too low. I increased them in: /Applications/Android Studio.app/bin/idea.vmoptions so that it now says: -CODE- . However, I still get the error. What could this be caused by? Apart from the silentSMS app being an Eclipse project and me porting the code over to Android Studio I haven't changed anything. In terms of Android Studio spotting errors - it doesn't, and everything else looks fine.",no
21,https://stackoverflow.com/questions/25013638,"However, I still get the error.",Android Studio Google JAR file causing GC overhead limit exceeded error,"I am using Android Studio on OS X. I am getting this error message: -CODE- . -CODE- . I am using this library: http://grepcode.com/snapshot/repository.grepcode.com/java/ext/com.google.android/android/4.3_r2.1/ I pulled the JAR file and added it to my project - the project I am trying to build is: https://github.com/domi007/silentSMS/ I understand it is because my xms and xmx values are too low. I increased them in: /Applications/Android Studio.app/bin/idea.vmoptions so that it now says: -CODE- . However, I still get the error. What could this be caused by? Apart from the silentSMS app being an Eclipse project and me porting the code over to Android Studio I haven't changed anything. In terms of Android Studio spotting errors - it doesn't, and everything else looks fine.",no
22,https://stackoverflow.com/questions/25013638,What could this be caused by?,Android Studio Google JAR file causing GC overhead limit exceeded error,"I am using Android Studio on OS X. I am getting this error message: -CODE- . -CODE- . I am using this library: http://grepcode.com/snapshot/repository.grepcode.com/java/ext/com.google.android/android/4.3_r2.1/ I pulled the JAR file and added it to my project - the project I am trying to build is: https://github.com/domi007/silentSMS/ I understand it is because my xms and xmx values are too low. I increased them in: /Applications/Android Studio.app/bin/idea.vmoptions so that it now says: -CODE- . However, I still get the error. What could this be caused by? Apart from the silentSMS app being an Eclipse project and me porting the code over to Android Studio I haven't changed anything. In terms of Android Studio spotting errors - it doesn't, and everything else looks fine.",no
23,https://stackoverflow.com/questions/25013638,Apart from the silentSMS app being an Eclipse project and me porting the code over to Android Studio,Android Studio Google JAR file causing GC overhead limit exceeded error,"I am using Android Studio on OS X. I am getting this error message: -CODE- . -CODE- . I am using this library: http://grepcode.com/snapshot/repository.grepcode.com/java/ext/com.google.android/android/4.3_r2.1/ I pulled the JAR file and added it to my project - the project I am trying to build is: https://github.com/domi007/silentSMS/ I understand it is because my xms and xmx values are too low. I increased them in: /Applications/Android Studio.app/bin/idea.vmoptions so that it now says: -CODE- . However, I still get the error. What could this be caused by? Apart from the silentSMS app being an Eclipse project and me porting the code over to Android Studio I haven't changed anything. In terms of Android Studio spotting errors - it doesn't, and everything else looks fine.",no
24,https://stackoverflow.com/questions/25013638,I haven't changed anything.,Android Studio Google JAR file causing GC overhead limit exceeded error,"I am using Android Studio on OS X. I am getting this error message: -CODE- . -CODE- . I am using this library: http://grepcode.com/snapshot/repository.grepcode.com/java/ext/com.google.android/android/4.3_r2.1/ I pulled the JAR file and added it to my project - the project I am trying to build is: https://github.com/domi007/silentSMS/ I understand it is because my xms and xmx values are too low. I increased them in: /Applications/Android Studio.app/bin/idea.vmoptions so that it now says: -CODE- . However, I still get the error. What could this be caused by? Apart from the silentSMS app being an Eclipse project and me porting the code over to Android Studio I haven't changed anything. In terms of Android Studio spotting errors - it doesn't, and everything else looks fine.",no
25,https://stackoverflow.com/questions/25013638,"In terms of Android Studio spotting errors - it doesn't, and everything else looks fine.",Android Studio Google JAR file causing GC overhead limit exceeded error,"I am using Android Studio on OS X. I am getting this error message: -CODE- . -CODE- . I am using this library: http://grepcode.com/snapshot/repository.grepcode.com/java/ext/com.google.android/android/4.3_r2.1/ I pulled the JAR file and added it to my project - the project I am trying to build is: https://github.com/domi007/silentSMS/ I understand it is because my xms and xmx values are too low. I increased them in: /Applications/Android Studio.app/bin/idea.vmoptions so that it now says: -CODE- . However, I still get the error. What could this be caused by? Apart from the silentSMS app being an Eclipse project and me porting the code over to Android Studio I haven't changed anything. In terms of Android Studio spotting errors - it doesn't, and everything else looks fine.",no
26,https://stackoverflow.com/questions/5138696,org.xml.sax.SAXParseException: Content is not allowed in prolog,org.xml.sax.SAXParseException: Content is not allowed in prolog,I have a Java based web service client connected to Java web service (implemented on the Axis1 framework). I am getting following exception in my log file: -CODE- .,no
27,https://stackoverflow.com/questions/5138696,I have a Java based web service client connected to Java web service (implemented on the Axis1 framework).,org.xml.sax.SAXParseException: Content is not allowed in prolog,I have a Java based web service client connected to Java web service (implemented on the Axis1 framework). I am getting following exception in my log file: -CODE- .,yes
28,https://stackoverflow.com/questions/5138696,I am getting following exception in my log file: -CODE- .,org.xml.sax.SAXParseException: Content is not allowed in prolog,I have a Java based web service client connected to Java web service (implemented on the Axis1 framework). I am getting following exception in my log file: -CODE- .,no
29,https://stackoverflow.com/questions/602636,ConcurrentModificationException and a HashMap,ConcurrentModificationException and a HashMap,I am using persisting objects using JPA. The Main object has an owning One-Many relationship with another object. The other object is stored in a HashMap. What sort of synchronisation would fix this problem? It seems to happen at completely random times and is very unpredictable. Here is the exception I get: -CODE- .,no
30,https://stackoverflow.com/questions/602636,I am using persisting objects using JPA.,ConcurrentModificationException and a HashMap,I am using persisting objects using JPA. The Main object has an owning One-Many relationship with another object. The other object is stored in a HashMap. What sort of synchronisation would fix this problem? It seems to happen at completely random times and is very unpredictable. Here is the exception I get: -CODE- .,yes
31,https://stackoverflow.com/questions/602636,The Main object has an owning One-Many relationship with another object.,ConcurrentModificationException and a HashMap,I am using persisting objects using JPA. The Main object has an owning One-Many relationship with another object. The other object is stored in a HashMap. What sort of synchronisation would fix this problem? It seems to happen at completely random times and is very unpredictable. Here is the exception I get: -CODE- .,no
32,https://stackoverflow.com/questions/602636,The other object is stored in a HashMap.,ConcurrentModificationException and a HashMap,I am using persisting objects using JPA. The Main object has an owning One-Many relationship with another object. The other object is stored in a HashMap. What sort of synchronisation would fix this problem? It seems to happen at completely random times and is very unpredictable. Here is the exception I get: -CODE- .,no
33,https://stackoverflow.com/questions/602636,What sort of synchronisation would fix this problem?,ConcurrentModificationException and a HashMap,I am using persisting objects using JPA. The Main object has an owning One-Many relationship with another object. The other object is stored in a HashMap. What sort of synchronisation would fix this problem? It seems to happen at completely random times and is very unpredictable. Here is the exception I get: -CODE- .,no
34,https://stackoverflow.com/questions/602636,It seems to happen at completely random times and is very unpredictable.,ConcurrentModificationException and a HashMap,I am using persisting objects using JPA. The Main object has an owning One-Many relationship with another object. The other object is stored in a HashMap. What sort of synchronisation would fix this problem? It seems to happen at completely random times and is very unpredictable. Here is the exception I get: -CODE- .,no
35,https://stackoverflow.com/questions/602636,Here is the exception I get: -CODE- .,ConcurrentModificationException and a HashMap,I am using persisting objects using JPA. The Main object has an owning One-Many relationship with another object. The other object is stored in a HashMap. What sort of synchronisation would fix this problem? It seems to happen at completely random times and is very unpredictable. Here is the exception I get: -CODE- .,no
36,https://stackoverflow.com/questions/7869711,"Getting ""NoSuchMethodError: org.hamcrest.Matcher.describeMismatch"" when running test in IntelliJ 10.5","Getting ""NoSuchMethodError: org.hamcrest.Matcher.describeMismatch"" when running test in IntelliJ 10.5","I'm using JUnit-dep 4.10 and Hamcrest 1.3.RC2. I've created a custom matcher that looks like the following: -CODE- . It works perfectly fine when run from the command line using Ant. But when run from IntelliJ, it fails with: -CODE- . My guess is that it's using the wrong hamcrest.MatcherAssert. How do I find which hamcrest.MatcherAssert it's using (ie which jar file it's using for hamcrest.MatcherAssert)? AFAICT, the only hamcrest jars in my classpath is 1.3.RC2. Is IntelliJ IDEA using it's own copy of JUnit or Hamcrest? How do I output the runtime CLASSPATH that IntelliJ is using?",no
37,https://stackoverflow.com/questions/7869711,I'm using JUnit-dep 4.10 and Hamcrest 1.3.RC2.,"Getting ""NoSuchMethodError: org.hamcrest.Matcher.describeMismatch"" when running test in IntelliJ 10.5","I'm using JUnit-dep 4.10 and Hamcrest 1.3.RC2. I've created a custom matcher that looks like the following: -CODE- . It works perfectly fine when run from the command line using Ant. But when run from IntelliJ, it fails with: -CODE- . My guess is that it's using the wrong hamcrest.MatcherAssert. How do I find which hamcrest.MatcherAssert it's using (ie which jar file it's using for hamcrest.MatcherAssert)? AFAICT, the only hamcrest jars in my classpath is 1.3.RC2. Is IntelliJ IDEA using it's own copy of JUnit or Hamcrest? How do I output the runtime CLASSPATH that IntelliJ is using?",no
38,https://stackoverflow.com/questions/7869711,I've created a custom matcher that looks like the following: -CODE- .,"Getting ""NoSuchMethodError: org.hamcrest.Matcher.describeMismatch"" when running test in IntelliJ 10.5","I'm using JUnit-dep 4.10 and Hamcrest 1.3.RC2. I've created a custom matcher that looks like the following: -CODE- . It works perfectly fine when run from the command line using Ant. But when run from IntelliJ, it fails with: -CODE- . My guess is that it's using the wrong hamcrest.MatcherAssert. How do I find which hamcrest.MatcherAssert it's using (ie which jar file it's using for hamcrest.MatcherAssert)? AFAICT, the only hamcrest jars in my classpath is 1.3.RC2. Is IntelliJ IDEA using it's own copy of JUnit or Hamcrest? How do I output the runtime CLASSPATH that IntelliJ is using?",no
39,https://stackoverflow.com/questions/7869711,It works perfectly fine when run from the command line using Ant.,"Getting ""NoSuchMethodError: org.hamcrest.Matcher.describeMismatch"" when running test in IntelliJ 10.5","I'm using JUnit-dep 4.10 and Hamcrest 1.3.RC2. I've created a custom matcher that looks like the following: -CODE- . It works perfectly fine when run from the command line using Ant. But when run from IntelliJ, it fails with: -CODE- . My guess is that it's using the wrong hamcrest.MatcherAssert. How do I find which hamcrest.MatcherAssert it's using (ie which jar file it's using for hamcrest.MatcherAssert)? AFAICT, the only hamcrest jars in my classpath is 1.3.RC2. Is IntelliJ IDEA using it's own copy of JUnit or Hamcrest? How do I output the runtime CLASSPATH that IntelliJ is using?",no
40,https://stackoverflow.com/questions/7869711,"But when run from IntelliJ, it fails with: -CODE- .","Getting ""NoSuchMethodError: org.hamcrest.Matcher.describeMismatch"" when running test in IntelliJ 10.5","I'm using JUnit-dep 4.10 and Hamcrest 1.3.RC2. I've created a custom matcher that looks like the following: -CODE- . It works perfectly fine when run from the command line using Ant. But when run from IntelliJ, it fails with: -CODE- . My guess is that it's using the wrong hamcrest.MatcherAssert. How do I find which hamcrest.MatcherAssert it's using (ie which jar file it's using for hamcrest.MatcherAssert)? AFAICT, the only hamcrest jars in my classpath is 1.3.RC2. Is IntelliJ IDEA using it's own copy of JUnit or Hamcrest? How do I output the runtime CLASSPATH that IntelliJ is using?",yes
41,https://stackoverflow.com/questions/7869711,My guess is that it's using the wrong hamcrest.MatcherAssert.,"Getting ""NoSuchMethodError: org.hamcrest.Matcher.describeMismatch"" when running test in IntelliJ 10.5","I'm using JUnit-dep 4.10 and Hamcrest 1.3.RC2. I've created a custom matcher that looks like the following: -CODE- . It works perfectly fine when run from the command line using Ant. But when run from IntelliJ, it fails with: -CODE- . My guess is that it's using the wrong hamcrest.MatcherAssert. How do I find which hamcrest.MatcherAssert it's using (ie which jar file it's using for hamcrest.MatcherAssert)? AFAICT, the only hamcrest jars in my classpath is 1.3.RC2. Is IntelliJ IDEA using it's own copy of JUnit or Hamcrest? How do I output the runtime CLASSPATH that IntelliJ is using?",no
42,https://stackoverflow.com/questions/7869711,How do I find which hamcrest.MatcherAssert,"Getting ""NoSuchMethodError: org.hamcrest.Matcher.describeMismatch"" when running test in IntelliJ 10.5","I'm using JUnit-dep 4.10 and Hamcrest 1.3.RC2. I've created a custom matcher that looks like the following: -CODE- . It works perfectly fine when run from the command line using Ant. But when run from IntelliJ, it fails with: -CODE- . My guess is that it's using the wrong hamcrest.MatcherAssert. How do I find which hamcrest.MatcherAssert it's using (ie which jar file it's using for hamcrest.MatcherAssert)? AFAICT, the only hamcrest jars in my classpath is 1.3.RC2. Is IntelliJ IDEA using it's own copy of JUnit or Hamcrest? How do I output the runtime CLASSPATH that IntelliJ is using?",no
43,https://stackoverflow.com/questions/7869711,it's using for hamcrest.MatcherAssert)?,"Getting ""NoSuchMethodError: org.hamcrest.Matcher.describeMismatch"" when running test in IntelliJ 10.5","I'm using JUnit-dep 4.10 and Hamcrest 1.3.RC2. I've created a custom matcher that looks like the following: -CODE- . It works perfectly fine when run from the command line using Ant. But when run from IntelliJ, it fails with: -CODE- . My guess is that it's using the wrong hamcrest.MatcherAssert. How do I find which hamcrest.MatcherAssert it's using (ie which jar file it's using for hamcrest.MatcherAssert)? AFAICT, the only hamcrest jars in my classpath is 1.3.RC2. Is IntelliJ IDEA using it's own copy of JUnit or Hamcrest? How do I output the runtime CLASSPATH that IntelliJ is using?",no
44,https://stackoverflow.com/questions/7869711,"AFAICT, the only hamcrest jars in my classpath is 1.3.RC2.","Getting ""NoSuchMethodError: org.hamcrest.Matcher.describeMismatch"" when running test in IntelliJ 10.5","I'm using JUnit-dep 4.10 and Hamcrest 1.3.RC2. I've created a custom matcher that looks like the following: -CODE- . It works perfectly fine when run from the command line using Ant. But when run from IntelliJ, it fails with: -CODE- . My guess is that it's using the wrong hamcrest.MatcherAssert. How do I find which hamcrest.MatcherAssert it's using (ie which jar file it's using for hamcrest.MatcherAssert)? AFAICT, the only hamcrest jars in my classpath is 1.3.RC2. Is IntelliJ IDEA using it's own copy of JUnit or Hamcrest? How do I output the runtime CLASSPATH that IntelliJ is using?",no
45,https://stackoverflow.com/questions/7869711,Is IntelliJ IDEA using it's own copy of JUnit or Hamcrest?,"Getting ""NoSuchMethodError: org.hamcrest.Matcher.describeMismatch"" when running test in IntelliJ 10.5","I'm using JUnit-dep 4.10 and Hamcrest 1.3.RC2. I've created a custom matcher that looks like the following: -CODE- . It works perfectly fine when run from the command line using Ant. But when run from IntelliJ, it fails with: -CODE- . My guess is that it's using the wrong hamcrest.MatcherAssert. How do I find which hamcrest.MatcherAssert it's using (ie which jar file it's using for hamcrest.MatcherAssert)? AFAICT, the only hamcrest jars in my classpath is 1.3.RC2. Is IntelliJ IDEA using it's own copy of JUnit or Hamcrest? How do I output the runtime CLASSPATH that IntelliJ is using?",no
46,https://stackoverflow.com/questions/7869711,How do I output the runtime CLASSPATH that IntelliJ is using?,"Getting ""NoSuchMethodError: org.hamcrest.Matcher.describeMismatch"" when running test in IntelliJ 10.5","I'm using JUnit-dep 4.10 and Hamcrest 1.3.RC2. I've created a custom matcher that looks like the following: -CODE- . It works perfectly fine when run from the command line using Ant. But when run from IntelliJ, it fails with: -CODE- . My guess is that it's using the wrong hamcrest.MatcherAssert. How do I find which hamcrest.MatcherAssert it's using (ie which jar file it's using for hamcrest.MatcherAssert)? AFAICT, the only hamcrest jars in my classpath is 1.3.RC2. Is IntelliJ IDEA using it's own copy of JUnit or Hamcrest? How do I output the runtime CLASSPATH that IntelliJ is using?",no
47,https://stackoverflow.com/questions/50149266,Compilation failed to complete:Program type already present: com.google.android.gms.internal.measurement.zzabn,Compilation failed to complete:Program type already present: com.google.android.gms.internal.measurement.zzabn,When compiling my project I get the following error message: -CODE- . or: -CODE- . With the following stacktrace in the Gradle Log: -CODE- .,no
48,https://stackoverflow.com/questions/50149266,When compiling my project I get the following error message: -CODE- .,Compilation failed to complete:Program type already present: com.google.android.gms.internal.measurement.zzabn,When compiling my project I get the following error message: -CODE- . or: -CODE- . With the following stacktrace in the Gradle Log: -CODE- .,no
49,https://stackoverflow.com/questions/50149266,With the following stacktrace in the Gradle Log: -CODE- .,Compilation failed to complete:Program type already present: com.google.android.gms.internal.measurement.zzabn,When compiling my project I get the following error message: -CODE- . or: -CODE- . With the following stacktrace in the Gradle Log: -CODE- .,no
50,https://stackoverflow.com/questions/2489106,Error starting jboss server,Error starting jboss server,"I've just finished re-installing my OS, and as always install and test standard tools which I use, and now I get this error like never before when I tried to start Jboss 5 from eclipse, its quite big exeption : -CODE- . Did anyone had the similar problem before?I've never encountered it so far.",no
51,https://stackoverflow.com/questions/2489106,"I've just finished re-installing my OS, and as always install and test standard tools which I use, and now I get this error like never before when I tried to start Jboss 5 from eclipse, its quite big exeption : -CODE- .",Error starting jboss server,"I've just finished re-installing my OS, and as always install and test standard tools which I use, and now I get this error like never before when I tried to start Jboss 5 from eclipse, its quite big exeption : -CODE- . Did anyone had the similar problem before?I've never encountered it so far.",yes
52,https://stackoverflow.com/questions/2489106,Did anyone had the similar problem before?I've never encountered it so far.,Error starting jboss server,"I've just finished re-installing my OS, and as always install and test standard tools which I use, and now I get this error like never before when I tried to start Jboss 5 from eclipse, its quite big exeption : -CODE- . Did anyone had the similar problem before?I've never encountered it so far.",no
